epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.16864243149757385,0.0010000000474974513,1.8783929347991943,0.10281829535961151,746.6888427734375
1,0.37674444913864136,0.0010000000474974513,1.346321702003479,0.108154296875,22954.572265625
2,0.6250907778739929,0.0010000000474974513,1.1090714931488037,0.10489044338464737,62429.7890625
3,0.6839160919189453,0.0010000000474974513,1.0171682834625244,0.10230255126953125,121689.515625
4,0.6810111999511719,0.0010000000474974513,0.9744732975959778,0.10702972114086151,51565.5625
5,0.6867214441299438,0.0010000000474974513,0.9315811395645142,0.11204986274242401,9678.54296875
6,0.6979293823242188,0.0005000000237487257,0.9043071866035461,0.10598449409008026,7794.54052734375
7,0.6995738744735718,0.0005000000237487257,0.8848029971122742,0.11449126899242401,17177.34765625
8,0.6968532800674438,0.0005000000237487257,0.8876320719718933,0.10947570949792862,2139.18994140625
